default_id,loan_id,default_date,default_reason,outstanding_at_default,recovery_amount,recovery_status,days_to_default,npl_classification,provision_amount,source_system,record_created_at
DEF0001764,LOAN0000013,2024-12-04,Job Loss,1851329.24,456408.46,Legal Recovery In Progress,1207,Substandard,311004.0,RISK_MANAGEMENT,2026-04-18 13:21:59.670888
DEF0001765,LOAN0014449,2024-01-29,Economic Downturn,1282496.54,214108.9,Written-Off,1761,Doubtful,148588.38,RISK_MANAGEMENT,2026-04-18 13:21:59.670925
DEF0001766,LOAN0011534,2023-10-19,Death,902782.67,492198.5,Fully Recovered,371,Doubtful,205773.56,RISK_MANAGEMENT,2026-04-18 13:21:59.670960
DEF0001767,LOAN0012491,2023-10-21,Business Failure,1243399.07,17657.59,Written-Off,900,Doubtful,164426.6,RISK_MANAGEMENT,2026-04-18 13:21:59.670995
DEF0001768,LOAN0017873,2021-04-03,Business Failure,995099.91,327838.32,Fully Recovered,896,Loss,84704.35,RISK_MANAGEMENT,2026-04-18 13:21:59.671030
DEF0001769,LOAN0000452,2023-02-03,Job Loss,795660.63,73765.17,Sold to Debt Buyer,1088,Substandard,455209.8,RISK_MANAGEMENT,2026-04-18 13:21:59.671064
DEF0001770,LOAN0010488,2023-03-31,Overcommitment,1645644.16,618148.56,Partially Recovered,101,Doubtful,125527.98,RISK_MANAGEMENT,2026-04-18 13:21:59.671100
DEF0001771,LOAN0016179,2024-04-08,Overcommitment,1091379.61,158574.11,Fully Recovered,877,Substandard,224953.82,RISK_MANAGEMENT,2026-04-18 13:21:59.671135
DEF0001772,LOAN0011132,2019-08-31,Medical Emergency,1801202.66,131352.17,Fully Recovered,129,Substandard,413622.35,RISK_MANAGEMENT,2026-04-18 13:21:59.671170
DEF0001773,LOAN0004566,2020-12-28,Divorce,1673330.56,140646.81,Fully Recovered,802,Doubtful,30142.15,RISK_MANAGEMENT,2026-04-18 13:21:59.671207
DEF0001774,LOAN0016938,2021-09-14,Divorce,1979157.54,457450.52,Written-Off,1445,Loss,307464.13,RISK_MANAGEMENT,2026-04-18 13:21:59.671247
DEF0001775,LOAN0002759,2024-04-15,Overcommitment,780627.14,232481.02,Written-Off,824,Substandard,495006.76,RISK_MANAGEMENT,2026-04-18 13:21:59.671282
DEF0001776,LOAN0002829,2022-03-20,Job Loss,1689148.41,190553.24,Written-Off,579,Loss,334696.16,RISK_MANAGEMENT,2026-04-18 13:21:59.671317
DEF0001777,LOAN0001397,2020-07-05,Business Failure,660867.75,281492.73,Written-Off,464,Loss,453984.07,RISK_MANAGEMENT,2026-04-18 13:21:59.671351
DEF0001778,LOAN0007381,2021-11-25,Job Loss,155858.47,61396.31,Written-Off,246,Doubtful,18837.01,RISK_MANAGEMENT,2026-04-18 13:21:59.671386
DEF0001779,LOAN0007871,2020-10-25,Business Failure,319269.8,136095.49,Legal Recovery In Progress,688,Substandard,185736.06,RISK_MANAGEMENT,2026-04-18 13:21:59.671435
DEF0001780,LOAN0003920,2020-01-17,Medical Emergency,1940488.58,443257.96,Written-Off,1225,Substandard,203640.04,RISK_MANAGEMENT,2026-04-18 13:21:59.671474
DEF0001781,LOAN0010905,2021-08-21,Job Loss,1637826.9,741947.55,Written-Off,1139,Doubtful,9774.6,RISK_MANAGEMENT,2026-04-18 13:21:59.671513
DEF0001782,LOAN0015393,2019-08-02,Medical Emergency,95110.51,23672.0,Legal Recovery In Progress,156,Loss,371216.26,RISK_MANAGEMENT,2026-04-18 13:21:59.671549
DEF0001783,LOAN0006651,2019-12-11,Job Loss,1022365.82,430499.42,Legal Recovery In Progress,1300,Substandard,498105.18,RISK_MANAGEMENT,2026-04-18 13:21:59.671595
DEF0001784,LOAN0000438,2020-04-23,Medical Emergency,1714187.4,199456.69,Legal Recovery In Progress,405,Substandard,121310.56,RISK_MANAGEMENT,2026-04-18 13:21:59.671641
DEF0001785,LOAN0005964,2023-04-11,Overcommitment,1479638.11,736911.36,Written-Off,814,Doubtful,74475.84,RISK_MANAGEMENT,2026-04-18 13:21:59.671678
DEF0001786,LOAN0001560,2020-03-08,Business Failure,772454.55,345905.33,Written-Off,1021,Substandard,155899.14,RISK_MANAGEMENT,2026-04-18 13:21:59.671713
DEF0001787,LOAN0017941,2021-06-21,Unknown,509732.84,270883.32,Legal Recovery In Progress,110,Doubtful,212688.1,RISK_MANAGEMENT,2026-04-18 13:21:59.671749
DEF0001788,LOAN0006494,2020-03-13,Job Loss,1104089.29,2821.09,Written-Off,291,Doubtful,76313.06,RISK_MANAGEMENT,2026-04-18 13:21:59.671784
DEF0001789,LOAN0003018,2021-06-15,Business Failure,1998266.21,1094716.57,Written-Off,1455,Doubtful,450479.31,RISK_MANAGEMENT,2026-04-18 13:21:59.671819
DEF0001790,LOAN0003615,2019-08-06,Divorce,892858.12,56465.13,Legal Recovery In Progress,218,Doubtful,337848.2,RISK_MANAGEMENT,2026-04-18 13:21:59.671855
DEF0001791,LOAN0003169,2021-07-18,Divorce,1946884.24,423359.77,Sold to Debt Buyer,1406,Substandard,308925.82,RISK_MANAGEMENT,2026-04-18 13:21:59.671891
DEF0001792,LOAN0016046,2024-12-11,Job Loss,536068.91,195569.38,Fully Recovered,1087,Loss,11133.34,RISK_MANAGEMENT,2026-04-18 13:21:59.671926
DEF0001793,LOAN0006241,2020-09-24,Job Loss,1017792.32,518587.67,Written-Off,1444,Loss,223526.37,RISK_MANAGEMENT,2026-04-18 13:21:59.671960
DEF0001794,LOAN0000802,2021-09-25,Fraud,1722212.0,572230.85,Written-Off,1400,Doubtful,208307.3,RISK_MANAGEMENT,2026-04-18 13:21:59.671999
DEF0001795,LOAN0017660,2020-11-15,Overcommitment,856342.52,424399.78,Written-Off,527,Substandard,382502.2,RISK_MANAGEMENT,2026-04-18 13:21:59.672034
DEF0001796,LOAN0013190,2020-04-07,Business Failure,85182.39,26408.79,Written-Off,777,Doubtful,337737.58,RISK_MANAGEMENT,2026-04-18 13:21:59.672068
DEF0001797,LOAN0017037,2021-09-02,Overcommitment,428719.33,188313.92,Written-Off,1757,Doubtful,455007.38,RISK_MANAGEMENT,2026-04-18 13:21:59.672103
DEF0001798,LOAN0012096,2019-04-06,Job Loss,1620593.84,208804.51,Written-Off,669,Doubtful,190111.35,RISK_MANAGEMENT,2026-04-18 13:21:59.672140
DEF0001799,LOAN0004033,2021-08-25,Fraud,1907721.88,504673.43,Written-Off,121,Substandard,398184.11,RISK_MANAGEMENT,2026-04-18 13:21:59.672175
DEF0001800,LOAN0008345,2021-01-21,Job Loss,1578110.56,50895.13,Sold to Debt Buyer,507,Loss,199011.22,RISK_MANAGEMENT,2026-04-18 13:21:59.672210
DEF0001801,LOAN0008852,2021-12-28,Overcommitment,1754930.43,170736.28,Legal Recovery In Progress,125,Substandard,231528.05,RISK_MANAGEMENT,2026-04-18 13:21:59.672245
DEF0001802,LOAN0002303,2022-11-04,Overcommitment,188224.97,79686.9,Legal Recovery In Progress,863,Substandard,189970.0,RISK_MANAGEMENT,2026-04-18 13:21:59.672280
DEF0001803,LOAN0010296,2024-01-27,Job Loss,1710037.4,23586.48,Partially Recovered,1664,Doubtful,385191.33,RISK_MANAGEMENT,2026-04-18 13:21:59.672315
DEF0001804,LOAN0007568,2020-03-18,Overcommitment,363937.28,50999.52,Written-Off,194,Substandard,82262.57,RISK_MANAGEMENT,2026-04-18 13:21:59.672352
DEF0001805,LOAN0014181,2023-03-05,Overcommitment,1614964.86,374476.49,Written-Off,432,Loss,226681.56,RISK_MANAGEMENT,2026-04-18 13:21:59.672387
DEF0001806,LOAN0008419,2021-04-28,Job Loss,1885913.0,120206.53,Written-Off,762,Doubtful,123616.1,RISK_MANAGEMENT,2026-04-18 13:21:59.672438
DEF0001807,LOAN0013239,2024-06-03,Job Loss,175893.57,3997.03,Partially Recovered,708,Doubtful,166832.28,RISK_MANAGEMENT,2026-04-18 13:21:59.672476
DEF0001808,LOAN0015604,2023-09-12,Overcommitment,1129644.31,325312.78,Written-Off,440,Substandard,460877.78,RISK_MANAGEMENT,2026-04-18 13:21:59.672514
DEF0001809,LOAN0007592,2023-08-05,Job Loss,1609359.45,546468.56,Written-Off,1396,Doubtful,447582.59,RISK_MANAGEMENT,2026-04-18 13:21:59.672549
DEF0001810,LOAN0009440,2020-10-08,Unknown,217927.92,99867.85,Legal Recovery In Progress,345,Substandard,331549.69,RISK_MANAGEMENT,2026-04-18 13:21:59.672596
DEF0001811,LOAN0003158,2023-07-27,Business Failure,338566.69,178968.79,Written-Off,643,Loss,138034.58,RISK_MANAGEMENT,2026-04-18 13:21:59.672634
DEF0001812,LOAN0008765,2019-05-15,Medical Emergency,1268565.69,528965.83,Legal Recovery In Progress,576,Doubtful,294351.74,RISK_MANAGEMENT,2026-04-18 13:21:59.672670
DEF0001813,LOAN0001384,2020-05-16,Overcommitment,1378910.51,757030.28,Partially Recovered,1146,Doubtful,150077.92,RISK_MANAGEMENT,2026-04-18 13:21:59.672705
DEF0001814,LOAN0017619,2021-06-22,Job Loss,128792.0,34640.83,Partially Recovered,1413,Doubtful,206449.66,RISK_MANAGEMENT,2026-04-18 13:21:59.672744
DEF0001815,LOAN0010475,2024-12-24,Job Loss,1698533.59,144659.19,Legal Recovery In Progress,386,Loss,309306.48,RISK_MANAGEMENT,2026-04-18 13:21:59.672781
DEF0001816,LOAN0016380,2021-02-24,Divorce,1561205.14,790063.12,Legal Recovery In Progress,1533,Substandard,265657.65,RISK_MANAGEMENT,2026-04-18 13:21:59.672817
DEF0001817,LOAN0001649,2023-09-14,Business Failure,1462920.71,760933.88,Partially Recovered,526,Loss,224019.17,RISK_MANAGEMENT,2026-04-18 13:21:59.672852
DEF0001818,LOAN0008721,2020-12-31,Job Loss,1075809.3,229276.16,Written-Off,1295,Loss,184622.54,RISK_MANAGEMENT,2026-04-18 13:21:59.672887
DEF0001819,LOAN0003359,2020-04-07,Unknown,1020818.17,119999.78,Legal Recovery In Progress,1084,Substandard,134548.19,RISK_MANAGEMENT,2026-04-18 13:21:59.672922
DEF0001820,LOAN0009477,2024-01-03,Medical Emergency,1914207.28,481584.05,Partially Recovered,1221,Substandard,137789.85,RISK_MANAGEMENT,2026-04-18 13:21:59.672957
DEF0001821,LOAN0017341,2022-06-25,Divorce,1148691.21,41766.0,Written-Off,1338,Loss,370439.58,RISK_MANAGEMENT,2026-04-18 13:21:59.672993
DEF0001822,LOAN0005721,2021-12-10,Death,1970657.72,224217.23,Legal Recovery In Progress,1738,Loss,356110.02,RISK_MANAGEMENT,2026-04-18 13:21:59.673027
DEF0001823,LOAN0002060,2023-12-31,Divorce,434068.31,35911.81,Legal Recovery In Progress,1381,Doubtful,453662.81,RISK_MANAGEMENT,2026-04-18 13:21:59.673063
DEF0001824,LOAN0011997,2022-07-20,Job Loss,749257.93,211432.07,Written-Off,1368,Substandard,44642.19,RISK_MANAGEMENT,2026-04-18 13:21:59.673100
DEF0001825,LOAN0009110,2022-05-11,Overcommitment,1441062.63,249596.68,Written-Off,1549,Loss,403746.0,RISK_MANAGEMENT,2026-04-18 13:21:59.673138
DEF0001826,LOAN0010265,2022-11-07,Fraud,1303293.13,527157.09,Partially Recovered,1053,Doubtful,496914.9,RISK_MANAGEMENT,2026-04-18 13:21:59.673173
DEF0001827,LOAN0004843,2022-09-26,Overcommitment,715772.44,8994.48,Written-Off,1606,Doubtful,474061.35,RISK_MANAGEMENT,2026-04-18 13:21:59.673208
DEF0001828,LOAN0007537,2019-10-20,Overcommitment,1814646.02,456817.64,Written-Off,798,Substandard,75246.65,RISK_MANAGEMENT,2026-04-18 13:21:59.673242
DEF0001829,LOAN0001108,2022-01-12,Business Failure,1483261.89,62244.16,Partially Recovered,1661,Substandard,149438.0,RISK_MANAGEMENT,2026-04-18 13:21:59.673278
DEF0001830,LOAN0008689,2020-02-24,Business Failure,414819.93,55169.18,Legal Recovery In Progress,1762,Loss,362893.82,RISK_MANAGEMENT,2026-04-18 13:21:59.673317
DEF0001831,LOAN0016573,2021-05-26,Job Loss,445064.89,58354.16,Sold to Debt Buyer,1493,Substandard,194433.0,RISK_MANAGEMENT,2026-04-18 13:21:59.673353
DEF0001832,LOAN0000420,2021-08-11,Business Failure,671463.64,243718.99,Legal Recovery In Progress,1235,Doubtful,375685.34,RISK_MANAGEMENT,2026-04-18 13:21:59.673392
DEF0001833,LOAN0002447,2024-01-29,Death,701473.57,60134.72,Sold to Debt Buyer,776,Doubtful,181026.37,RISK_MANAGEMENT,2026-04-18 13:21:59.673443
DEF0001834,LOAN0013927,2021-01-21,Job Loss,1955910.07,1022651.01,Sold to Debt Buyer,172,Doubtful,50305.61,RISK_MANAGEMENT,2026-04-18 13:21:59.673486
DEF0001835,LOAN0007728,2021-10-31,Overcommitment,1562578.77,398976.75,Legal Recovery In Progress,710,Doubtful,236739.92,RISK_MANAGEMENT,2026-04-18 13:21:59.673521
DEF0001836,LOAN0014723,2019-02-11,Medical Emergency,1643806.7,826676.05,Written-Off,318,Substandard,327286.44,RISK_MANAGEMENT,2026-04-18 13:21:59.673558
DEF0001837,LOAN0014713,2022-11-03,Business Failure,9263.63,184.32,Written-Off,1107,Doubtful,271427.07,RISK_MANAGEMENT,2026-04-18 13:21:59.673606
DEF0001838,LOAN0005714,2023-07-04,Medical Emergency,1558758.02,794489.91,Partially Recovered,624,Doubtful,17068.6,RISK_MANAGEMENT,2026-04-18 13:21:59.673643
DEF0001839,LOAN0001545,2023-09-10,Overcommitment,645223.8,196242.66,Written-Off,1372,Substandard,89598.07,RISK_MANAGEMENT,2026-04-18 13:21:59.673679
DEF0001840,LOAN0015804,2021-06-05,Death,814565.81,198362.64,Partially Recovered,596,Substandard,274954.5,RISK_MANAGEMENT,2026-04-18 13:21:59.673714
DEF0001841,LOAN0013127,2022-11-03,Job Loss,1397134.57,223988.34,Legal Recovery In Progress,454,Loss,119192.36,RISK_MANAGEMENT,2026-04-18 13:21:59.673749
DEF0001842,LOAN0006401,2024-03-15,Overcommitment,819481.39,21702.76,Written-Off,519,Substandard,472369.58,RISK_MANAGEMENT,2026-04-18 13:21:59.673784
DEF0001843,LOAN0017562,2019-09-04,Medical Emergency,401837.14,61484.39,Fully Recovered,1274,Loss,240073.89,RISK_MANAGEMENT,2026-04-18 13:21:59.673819
DEF0001844,LOAN0015828,2024-01-19,Job Loss,393634.32,57509.24,Fully Recovered,142,Doubtful,2753.05,RISK_MANAGEMENT,2026-04-18 13:21:59.673858
DEF0001845,LOAN0015360,2023-06-03,Job Loss,1282519.7,284308.16,Partially Recovered,927,Doubtful,354689.07,RISK_MANAGEMENT,2026-04-18 13:21:59.673893
DEF0001846,LOAN0001152,2021-10-25,Economic Downturn,260653.65,130291.74,Written-Off,1005,Doubtful,458784.42,RISK_MANAGEMENT,2026-04-18 13:21:59.673928
DEF0001847,LOAN0016184,2019-07-15,Job Loss,949071.37,429182.94,Written-Off,823,Doubtful,138131.77,RISK_MANAGEMENT,2026-04-18 13:21:59.673963
DEF0001848,LOAN0010734,2021-08-06,Business Failure,454770.07,126697.25,Partially Recovered,1475,Loss,240542.07,RISK_MANAGEMENT,2026-04-18 13:21:59.673998
DEF0001849,LOAN0007444,2019-07-02,Overcommitment,1000040.79,244340.36,Written-Off,818,Loss,117695.53,RISK_MANAGEMENT,2026-04-18 13:21:59.674036
DEF0001850,LOAN0015178,2019-08-25,Overcommitment,246303.87,89156.06,Partially Recovered,1506,Doubtful,344381.86,RISK_MANAGEMENT,2026-04-18 13:21:59.674071
DEF0001851,LOAN0017987,2019-09-19,Medical Emergency,1724166.35,273279.54,Written-Off,1166,Doubtful,319671.72,RISK_MANAGEMENT,2026-04-18 13:21:59.674117
DEF0001852,LOAN0014791,2023-04-19,Death,262985.99,36081.24,Sold to Debt Buyer,844,Substandard,131657.76,RISK_MANAGEMENT,2026-04-18 13:21:59.674152
DEF0001853,LOAN0014098,2024-02-08,Overcommitment,412164.51,206574.78,Partially Recovered,213,Substandard,116320.21,RISK_MANAGEMENT,2026-04-18 13:21:59.674193
DEF0001854,LOAN0001435,2023-04-28,Divorce,1102762.84,353663.93,Partially Recovered,568,Substandard,136620.71,RISK_MANAGEMENT,2026-04-18 13:21:59.674257
DEF0001855,LOAN0011204,2024-12-05,Job Loss,1077446.6,209375.66,Written-Off,141,Substandard,145730.09,RISK_MANAGEMENT,2026-04-18 13:21:59.674313
DEF0001856,LOAN0001756,2020-02-10,Overcommitment,114727.76,62695.36,Written-Off,543,Substandard,363260.8,RISK_MANAGEMENT,2026-04-18 13:21:59.674370
DEF0001857,LOAN0002231,2024-06-23,Divorce,1652467.19,399836.58,Written-Off,1605,Substandard,433601.87,RISK_MANAGEMENT,2026-04-18 13:21:59.674437
DEF0001858,LOAN0010514,2022-05-29,Medical Emergency,1704218.65,457705.51,Written-Off,1701,Loss,254033.63,RISK_MANAGEMENT,2026-04-18 13:21:59.674478
DEF0001859,LOAN0010188,2021-11-05,Overcommitment,1694913.42,672167.43,Fully Recovered,1689,Substandard,493350.27,RISK_MANAGEMENT,2026-04-18 13:21:59.674519
DEF0001860,LOAN0004480,2020-11-10,Job Loss,1592487.15,501424.45,Sold to Debt Buyer,245,Substandard,406872.7,RISK_MANAGEMENT,2026-04-18 13:21:59.674557
DEF0001861,LOAN0003375,2022-03-03,Job Loss,1343201.78,21162.82,Fully Recovered,91,Doubtful,289706.46,RISK_MANAGEMENT,2026-04-18 13:21:59.674618
DEF0001862,LOAN0011566,2022-02-10,Overcommitment,1063446.26,366598.36,Written-Off,187,Doubtful,348199.33,RISK_MANAGEMENT,2026-04-18 13:21:59.674670
DEF0001863,LOAN0012870,2020-07-02,Death,1935865.42,830064.86,Written-Off,739,Loss,368431.26,RISK_MANAGEMENT,2026-04-18 13:21:59.674707
DEF0001864,LOAN0008799,2019-07-21,Job Loss,867722.81,409998.17,Partially Recovered,1597,Substandard,87991.91,RISK_MANAGEMENT,2026-04-18 13:21:59.674747
DEF0001865,LOAN0016680,2019-09-29,Medical Emergency,1959952.53,588425.44,Written-Off,374,Doubtful,94678.52,RISK_MANAGEMENT,2026-04-18 13:21:59.674782
DEF0001866,LOAN0017151,2019-04-12,Job Loss,1090284.27,32745.62,Legal Recovery In Progress,367,Loss,286142.87,RISK_MANAGEMENT,2026-04-18 13:21:59.674829
DEF0001867,LOAN0000704,2023-06-15,Death,159001.24,48512.05,Fully Recovered,608,Substandard,43715.16,RISK_MANAGEMENT,2026-04-18 13:21:59.674877
DEF0001868,LOAN0015122,2023-06-14,Medical Emergency,50626.61,13820.53,Legal Recovery In Progress,1654,Substandard,249802.33,RISK_MANAGEMENT,2026-04-18 13:21:59.674913
DEF0001869,LOAN0008264,2022-07-13,Fraud,1892155.35,1019180.33,Written-Off,864,Substandard,453150.21,RISK_MANAGEMENT,2026-04-18 13:21:59.674951
DEF0001870,LOAN0001681,2020-03-05,Overcommitment,410797.89,103320.02,Partially Recovered,829,Substandard,239219.12,RISK_MANAGEMENT,2026-04-18 13:21:59.674993
DEF0001871,LOAN0016719,2021-04-28,Job Loss,625330.19,285280.35,Written-Off,551,Substandard,499186.68,RISK_MANAGEMENT,2026-04-18 13:21:59.675045
DEF0001872,LOAN0008313,2019-05-02,Divorce,487413.84,112848.25,Written-Off,1301,Doubtful,255407.28,RISK_MANAGEMENT,2026-04-18 13:21:59.675081
DEF0001873,LOAN0013234,2024-07-30,Business Failure,1647890.59,111147.7,Partially Recovered,381,Doubtful,33566.46,RISK_MANAGEMENT,2026-04-18 13:21:59.675116
DEF0001874,LOAN0004115,2023-10-02,Economic Downturn,136154.77,30360.37,Written-Off,898,Substandard,10358.43,RISK_MANAGEMENT,2026-04-18 13:21:59.675183
DEF0001875,LOAN0011034,2023-04-20,Job Loss,1121024.81,46764.69,Partially Recovered,568,Substandard,61834.95,RISK_MANAGEMENT,2026-04-18 13:21:59.675226
DEF0001876,LOAN0015165,2024-10-14,Overcommitment,641779.95,320695.71,Written-Off,223,Substandard,341661.27,RISK_MANAGEMENT,2026-04-18 13:21:59.675261
DEF0001877,LOAN0010163,2023-04-24,Job Loss,928549.02,405708.43,Sold to Debt Buyer,1044,Loss,448473.86,RISK_MANAGEMENT,2026-04-18 13:21:59.675296
DEF0001878,LOAN0001951,2019-05-06,Medical Emergency,610678.14,280585.65,Legal Recovery In Progress,539,Substandard,313256.98,RISK_MANAGEMENT,2026-04-18 13:21:59.675336
DEF0001879,LOAN0015873,2024-12-01,Business Failure,493141.85,204202.05,Written-Off,1163,Doubtful,270723.4,RISK_MANAGEMENT,2026-04-18 13:21:59.675384
DEF0001880,LOAN0004012,2022-12-27,Economic Downturn,895625.25,163493.2,Legal Recovery In Progress,986,Doubtful,238542.41,RISK_MANAGEMENT,2026-04-18 13:21:59.675457
DEF0001881,LOAN0012902,2022-07-18,Overcommitment,1328838.6,147941.73,Written-Off,1290,Doubtful,229756.33,RISK_MANAGEMENT,2026-04-18 13:21:59.675515
DEF0001882,LOAN0002501,2021-02-12,Overcommitment,1465033.86,459520.73,Partially Recovered,262,Doubtful,363706.21,RISK_MANAGEMENT,2026-04-18 13:21:59.675577
DEF0001883,LOAN0000235,2024-11-06,Medical Emergency,872778.76,99015.2,Written-Off,1209,Doubtful,360160.32,RISK_MANAGEMENT,2026-04-18 13:21:59.675636
DEF0001884,LOAN0012183,2022-08-18,Medical Emergency,57426.91,14120.66,Written-Off,1140,Substandard,182381.62,RISK_MANAGEMENT,2026-04-18 13:21:59.675677
DEF0001885,LOAN0011169,2024-02-15,Economic Downturn,57412.83,11424.67,Partially Recovered,267,Doubtful,2827.31,RISK_MANAGEMENT,2026-04-18 13:21:59.675713
DEF0001886,LOAN0007702,2023-07-16,Economic Downturn,248774.82,28250.21,Written-Off,1058,Substandard,200391.43,RISK_MANAGEMENT,2026-04-18 13:21:59.675748
DEF0001887,LOAN0013466,2023-12-13,Divorce,1245336.73,651928.64,Written-Off,1164,Substandard,8631.23,RISK_MANAGEMENT,2026-04-18 13:21:59.675784
DEF0001888,LOAN0000889,2019-07-13,Job Loss,484001.45,263734.24,Fully Recovered,909,Loss,263239.78,RISK_MANAGEMENT,2026-04-18 13:21:59.675841
DEF0001889,LOAN0004508,2023-07-01,Divorce,1432103.25,776637.55,Partially Recovered,1137,Substandard,342985.19,RISK_MANAGEMENT,2026-04-18 13:21:59.675887
DEF0001890,LOAN0006833,2021-05-05,Economic Downturn,1216845.34,583051.18,Written-Off,209,Loss,181043.16,RISK_MANAGEMENT,2026-04-18 13:21:59.675940
DEF0001891,LOAN0014011,2019-05-17,Overcommitment,1031527.18,426817.93,Partially Recovered,609,Doubtful,46880.54,RISK_MANAGEMENT,2026-04-18 13:21:59.675976
DEF0001892,LOAN0002588,2023-02-09,Fraud,1137641.28,489678.11,Legal Recovery In Progress,887,Loss,67151.8,RISK_MANAGEMENT,2026-04-18 13:21:59.676013
DEF0001893,LOAN0015588,2020-05-06,Overcommitment,9977.89,1209.59,Partially Recovered,1072,Loss,259269.15,RISK_MANAGEMENT,2026-04-18 13:21:59.676076
DEF0001894,LOAN0010792,2024-08-22,Overcommitment,357041.37,76071.02,Fully Recovered,568,Doubtful,145494.49,RISK_MANAGEMENT,2026-04-18 13:21:59.676119
DEF0001895,LOAN0008607,2019-04-26,Job Loss,1833339.09,111815.4,Written-Off,211,Substandard,397102.05,RISK_MANAGEMENT,2026-04-18 13:21:59.676162
DEF0001896,LOAN0004187,2022-04-06,Business Failure,1621298.65,582684.43,Sold to Debt Buyer,408,Doubtful,73634.97,RISK_MANAGEMENT,2026-04-18 13:21:59.676225
DEF0001897,LOAN0007984,2023-08-11,Medical Emergency,1196797.39,461112.88,Partially Recovered,903,Substandard,325403.64,RISK_MANAGEMENT,2026-04-18 13:21:59.676268
DEF0001898,LOAN0008709,2022-11-10,Fraud,735624.55,103910.43,Written-Off,1372,Substandard,498583.29,RISK_MANAGEMENT,2026-04-18 13:21:59.676304
DEF0001899,LOAN0010352,2020-08-11,Divorce,56547.15,24161.58,Written-Off,1217,Doubtful,243082.68,RISK_MANAGEMENT,2026-04-18 13:21:59.676341
DEF0001900,LOAN0005923,2020-04-11,Job Loss,140465.52,31577.88,Written-Off,1690,Substandard,480435.25,RISK_MANAGEMENT,2026-04-18 13:21:59.676403
DEF0001901,LOAN0006540,2020-01-30,Divorce,1294181.86,560814.5,Written-Off,1284,Loss,15335.29,RISK_MANAGEMENT,2026-04-18 13:21:59.676473
DEF0001902,LOAN0015200,2022-04-27,Fraud,990240.12,542667.05,Sold to Debt Buyer,104,Loss,471291.3,RISK_MANAGEMENT,2026-04-18 13:21:59.676511
DEF0001903,LOAN0009872,2019-01-19,Overcommitment,484861.58,90692.72,Fully Recovered,1146,Loss,161464.84,RISK_MANAGEMENT,2026-04-18 13:21:59.676548
DEF0001904,LOAN0000641,2022-11-04,Job Loss,811793.47,416406.79,Legal Recovery In Progress,1483,Substandard,90495.82,RISK_MANAGEMENT,2026-04-18 13:21:59.676596
DEF0001905,LOAN0016853,2022-05-20,Business Failure,247572.3,109412.4,Partially Recovered,1567,Substandard,56081.64,RISK_MANAGEMENT,2026-04-18 13:21:59.676634
DEF0001906,LOAN0006813,2022-10-13,Overcommitment,1677078.04,303344.92,Legal Recovery In Progress,921,Doubtful,322361.95,RISK_MANAGEMENT,2026-04-18 13:21:59.676670
DEF0001907,LOAN0017638,2020-07-14,Economic Downturn,555380.74,179492.08,Written-Off,1439,Substandard,257311.07,RISK_MANAGEMENT,2026-04-18 13:21:59.676705
DEF0001908,LOAN0005865,2023-08-12,Medical Emergency,36851.36,3870.81,Partially Recovered,1362,Substandard,406096.59,RISK_MANAGEMENT,2026-04-18 13:21:59.676740
DEF0001909,LOAN0007247,2023-08-29,Job Loss,906031.46,20017.54,Written-Off,919,Doubtful,318902.99,RISK_MANAGEMENT,2026-04-18 13:21:59.676776
DEF0001910,LOAN0009514,2022-02-25,Overcommitment,38086.26,13950.21,Partially Recovered,720,Loss,475844.84,RISK_MANAGEMENT,2026-04-18 13:21:59.676810
DEF0001911,LOAN0016608,2023-05-22,Unknown,315012.59,65217.8,Written-Off,810,Loss,19908.68,RISK_MANAGEMENT,2026-04-18 13:21:59.676845
DEF0001912,LOAN0006438,2022-09-13,Job Loss,369089.03,113362.05,Legal Recovery In Progress,558,Loss,436213.8,RISK_MANAGEMENT,2026-04-18 13:21:59.676880
DEF0001913,LOAN0016471,2023-02-21,Overcommitment,1205816.66,404844.52,Sold to Debt Buyer,1577,Doubtful,44492.44,RISK_MANAGEMENT,2026-04-18 13:21:59.676915
DEF0001914,LOAN0011106,2021-10-02,Fraud,1553319.25,433841.14,Sold to Debt Buyer,964,Substandard,49863.26,RISK_MANAGEMENT,2026-04-18 13:21:59.676953
DEF0001915,LOAN0014894,2024-12-10,Death,273282.79,22421.2,Partially Recovered,690,Substandard,182510.69,RISK_MANAGEMENT,2026-04-18 13:21:59.676988
DEF0001916,LOAN0001239,2021-04-21,Economic Downturn,433011.15,102138.7,Written-Off,1477,Doubtful,140371.55,RISK_MANAGEMENT,2026-04-18 13:21:59.677023
DEF0001917,LOAN0012249,2019-11-16,Death,197403.59,34318.07,Partially Recovered,938,Loss,256381.82,RISK_MANAGEMENT,2026-04-18 13:21:59.677061
DEF0001918,LOAN0001819,2023-08-31,Overcommitment,1773474.97,800397.03,Written-Off,981,Substandard,91254.26,RISK_MANAGEMENT,2026-04-18 13:21:59.677096
DEF0001919,LOAN0008853,2021-10-27,Overcommitment,260895.91,67132.55,Sold to Debt Buyer,1564,Loss,200651.35,RISK_MANAGEMENT,2026-04-18 13:21:59.677134
DEF0001920,LOAN0010924,2022-10-11,Job Loss,30274.4,11099.55,Legal Recovery In Progress,939,Substandard,202948.71,RISK_MANAGEMENT,2026-04-18 13:21:59.677170
