loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,loan_start_date,loan_end_date,current_balance,loan_status,origination_branch,collateral_type,source_system,record_created_at
LOAN0015440,CUST000498,Personal Loan,12601.74,22.42,60,2020-04-25,2025-03-30,230.88,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015441,CUST000600,Home Loan,1580547.4,10.99,240,2023-01-01,2042-09-18,1517740.7,Active,BR009,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015442,CUST008895,Business Loan,2097917.26,17.82,84,2018-10-11,2025-09-04,341087.66,Active,BR006,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015443,CUST006089,Vehicle Finance,431192.06,10.14,72,2021-02-25,2027-01-25,154791.72,Active,BR011,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015444,CUST000036,Credit Card,68475.54,20.92,12,2023-03-07,2024-03-01,0.0,Closed,BR040,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015445,CUST005351,Business Loan,1393888.37,16.12,84,2023-07-29,2030-06-22,1268897.44,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015446,CUST008945,Home Loan,304169.05,11.37,240,2021-11-19,2041-08-06,290384.96,Active,BR042,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015447,CUST000490,Vehicle Finance,467931.9,10.63,72,2018-04-16,2024-03-15,43602.76,Active,BR029,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015448,CUST001319,Home Loan,438927.43,12.2,240,2023-10-28,2043-07-15,470792.76,Active,BR003,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015449,CUST009125,Personal Loan,123533.58,14.98,60,2018-04-05,2023-03-10,9642.4,Active,BR008,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015450,CUST007210,Personal Loan,122217.15,15.32,60,2022-01-02,2026-12-07,57254.71,Active,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015451,CUST005796,Vehicle Finance,166902.49,12.32,72,2023-02-26,2029-01-25,115813.09,Active,BR033,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015452,CUST006978,Personal Loan,143131.77,20.36,60,2018-09-26,2023-08-31,9869.97,Active,BR006,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015453,CUST007667,Personal Loan,63386.21,14.85,60,2018-10-04,2023-09-08,0.0,Closed,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015454,CUST004662,Business Loan,2817335.29,11.56,84,2023-08-01,2030-06-25,2401073.86,Active,BR041,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015455,CUST006249,Personal Loan,113798.28,26.66,60,2023-12-06,2028-11-09,92843.09,Active,BR048,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015456,CUST001429,Home Loan,813411.35,9.57,240,2020-11-23,2040-08-10,636910.43,Active,BR039,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015457,CUST006557,Personal Loan,6551.49,28.5,60,2021-06-10,2026-05-15,1791.33,Active,BR040,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015458,CUST005299,Vehicle Finance,611431.12,14.39,72,2021-02-17,2027-01-17,253904.4,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015459,CUST005978,Personal Loan,119671.94,28.03,60,2018-07-21,2023-06-25,11465.46,Default,BR023,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015460,CUST000807,Home Loan,2080841.76,11.59,240,2018-09-05,2038-05-23,1601517.12,Active,BR006,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015461,CUST000325,Home Loan,1979255.68,9.22,240,2019-10-02,2039-06-19,1502783.2,Active,BR004,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015462,CUST002172,Home Loan,2736331.36,11.65,240,2023-06-20,2043-03-07,2499004.98,Active,BR039,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015463,CUST003070,Personal Loan,133081.8,20.97,60,2020-12-02,2025-11-06,40117.98,Active,BR042,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015464,CUST001532,Personal Loan,18797.52,19.53,60,2023-09-16,2028-08-20,16577.82,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015465,CUST008859,Personal Loan,34270.56,20.26,60,2020-11-12,2025-10-17,8591.06,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015466,CUST008973,Personal Loan,98303.99,15.0,60,2019-11-28,2024-11-01,10383.22,Active,BR027,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015467,CUST000279,Personal Loan,16732.68,29.24,60,2021-02-05,2026-01-10,5157.31,Active,BR027,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015468,CUST003649,Personal Loan,84325.03,19.5,60,2021-06-10,2026-05-15,27183.25,Active,BR039,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015469,CUST005340,Personal Loan,25242.08,24.62,60,2020-08-04,2025-07-09,3828.26,Active,BR047,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015470,CUST003318,Personal Loan,142107.7,28.8,60,2022-12-14,2027-11-18,100587.96,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015471,CUST002639,Vehicle Finance,361516.02,13.68,72,2020-04-19,2026-03-19,77774.36,Active,BR002,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015472,CUST001000,Personal Loan,38631.59,23.32,60,2022-07-22,2027-06-26,22962.89,Active,BR032,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015473,CUST007237,Credit Card,76794.12,22.15,12,2022-05-16,2023-05-11,2456.89,Active,BR007,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015474,CUST003930,Personal Loan,34805.93,18.49,60,2022-10-19,2027-09-23,18810.93,Written-Off,BR032,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015475,CUST000495,Personal Loan,129099.14,16.58,60,2018-08-02,2023-07-07,11561.69,Active,BR047,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015476,CUST005831,Business Loan,4141754.19,11.07,84,2021-03-19,2028-02-11,2158913.96,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015477,CUST004977,Home Loan,987893.58,9.55,240,2021-06-21,2041-03-08,910723.35,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015478,CUST005782,Business Loan,1695232.84,13.93,84,2022-06-16,2029-05-10,1292515.45,Active,BR039,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015479,CUST009973,Home Loan,391162.4,11.17,240,2023-02-22,2042-11-09,374616.83,Active,BR045,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015480,CUST004476,Personal Loan,48357.83,22.36,60,2019-04-24,2024-03-28,6166.77,Active,BR017,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015481,CUST006145,Business Loan,858425.62,13.53,84,2019-05-05,2026-03-29,248875.14,Active,BR047,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015482,CUST005214,Home Loan,396166.95,11.9,240,2023-11-17,2043-08-04,408326.16,Default,BR029,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015483,CUST000067,Credit Card,95332.87,21.39,12,2018-11-08,2019-11-03,11494.46,Active,BR032,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015484,CUST008646,Personal Loan,141607.1,14.16,60,2022-07-26,2027-06-30,90178.32,Active,BR028,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015485,CUST005087,Personal Loan,95557.19,14.09,60,2018-10-05,2023-09-09,1458.49,Active,BR049,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015486,CUST005125,Personal Loan,72235.94,22.0,60,2023-11-25,2028-10-29,62024.4,Active,BR002,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015487,CUST002756,Personal Loan,73009.32,25.38,60,2019-11-23,2024-10-27,0.0,Closed,BR026,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015488,CUST001355,Personal Loan,96735.55,14.7,60,2023-06-30,2028-06-03,75124.76,Active,BR014,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015489,CUST008254,Home Loan,965093.89,11.74,240,2022-12-10,2042-08-27,960182.46,Active,BR023,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015490,CUST000939,Personal Loan,104630.65,15.33,60,2020-06-21,2025-05-26,12818.55,Active,BR033,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015491,CUST008561,Personal Loan,8870.62,26.13,60,2021-04-26,2026-03-31,2215.28,Active,BR008,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015492,CUST007545,Home Loan,2061211.56,8.52,240,2022-12-30,2042-09-16,1885148.75,Active,BR030,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015493,CUST007604,Vehicle Finance,453405.15,13.16,72,2023-03-15,2029-02-11,312330.56,Active,BR030,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015494,CUST003611,Personal Loan,105826.06,20.33,60,2021-03-26,2026-02-28,23992.67,Active,BR003,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015495,CUST007220,Home Loan,1953984.05,11.8,240,2022-09-07,2042-05-25,1691473.11,Default,BR044,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015496,CUST008960,Vehicle Finance,264248.22,11.29,72,2022-11-30,2028-10-29,205441.86,Active,BR019,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015497,CUST002878,Personal Loan,82944.87,16.23,60,2023-10-23,2028-09-26,73266.03,Active,BR048,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015498,CUST002240,Personal Loan,100721.72,29.48,60,2021-04-09,2026-03-14,37976.64,Active,BR049,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015499,CUST002664,Personal Loan,7348.16,18.53,60,2022-03-16,2027-02-18,3214.82,Active,BR039,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015500,CUST000101,Vehicle Finance,777032.05,15.57,72,2019-05-29,2025-04-27,50041.81,Active,BR044,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015501,CUST004476,Home Loan,1315016.3,9.96,240,2023-03-11,2042-11-26,1234266.39,Active,BR013,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015502,CUST000834,Vehicle Finance,275834.59,11.12,72,2020-08-20,2026-07-20,87095.84,Active,BR011,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015503,CUST006515,Personal Loan,108364.79,15.21,60,2020-09-19,2025-08-24,9697.98,Default,BR045,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015504,CUST009148,Personal Loan,119321.92,16.2,60,2019-02-24,2024-01-29,5326.97,Active,BR021,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015505,CUST008210,Credit Card,44690.3,21.81,12,2023-10-17,2024-10-11,0.0,Closed,BR026,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015506,CUST007695,Personal Loan,92733.73,27.72,60,2023-10-31,2028-10-04,81671.41,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015507,CUST002081,Personal Loan,43300.33,28.38,60,2019-03-05,2024-02-07,5994.58,Active,BR021,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015508,CUST004829,Vehicle Finance,585737.47,10.05,72,2021-07-25,2027-06-24,231827.75,Active,BR013,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015509,CUST002589,Personal Loan,77132.37,21.9,60,2022-08-29,2027-08-03,51938.16,Active,BR039,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015510,CUST008129,Vehicle Finance,180436.53,14.27,72,2023-07-23,2029-06-21,143879.51,Active,BR046,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015511,CUST009758,Home Loan,2518065.52,9.07,240,2021-09-01,2041-05-19,2236615.15,Active,BR014,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015512,CUST005995,Vehicle Finance,727919.83,15.01,72,2021-03-12,2027-02-09,301805.31,Active,BR013,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015513,CUST005941,Home Loan,1231772.52,10.57,240,2019-05-11,2039-01-26,1025823.37,Active,BR008,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015514,CUST000586,Vehicle Finance,347349.28,17.94,72,2020-05-24,2026-04-23,67512.87,Active,BR044,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015515,CUST008966,Credit Card,78350.12,20.13,12,2021-10-04,2022-09-29,7147.48,Active,BR016,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015516,CUST007981,Vehicle Finance,696512.58,15.08,72,2021-02-09,2027-01-09,296319.9,Default,BR029,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015517,CUST000575,Personal Loan,81106.74,14.11,60,2021-12-12,2026-11-16,42524.47,Active,BR008,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015518,CUST001153,Personal Loan,130402.59,21.78,60,2021-11-08,2026-10-13,58911.53,Active,BR002,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015519,CUST002569,Credit Card,6742.61,22.14,12,2022-11-30,2023-11-25,990.2,Active,BR021,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015520,CUST004914,Personal Loan,28898.96,21.23,60,2023-02-14,2028-01-19,19406.43,Default,BR037,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015521,CUST005611,Vehicle Finance,701955.94,14.39,72,2018-05-03,2024-04-01,0.0,Closed,BR004,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015522,CUST001401,Home Loan,2114459.77,9.47,240,2023-03-01,2042-11-16,2230440.41,Active,BR012,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015523,CUST001962,Vehicle Finance,541459.81,12.64,72,2018-09-07,2024-08-06,31229.96,Active,BR035,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015524,CUST009730,Home Loan,2070136.02,10.82,240,2023-05-05,2043-01-20,2066039.04,Active,BR048,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015525,CUST006600,Credit Card,15527.92,20.27,12,2022-12-16,2023-12-11,413.84,Active,BR029,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015526,CUST002654,Home Loan,2633358.36,9.86,240,2018-08-15,2038-05-02,1744160.4,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015527,CUST009977,Personal Loan,19170.31,15.33,60,2021-06-18,2026-05-23,8149.86,Active,BR016,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015528,CUST004754,Vehicle Finance,227229.24,17.51,72,2022-03-09,2028-02-06,136983.22,Active,BR029,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015529,CUST000829,Vehicle Finance,611780.52,14.74,72,2021-10-13,2027-09-12,295992.73,Active,BR010,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015530,CUST002566,Personal Loan,39699.49,22.16,60,2020-05-12,2025-04-16,5296.06,Active,BR003,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015531,CUST007149,Personal Loan,121576.14,25.41,60,2018-04-20,2023-03-25,3955.49,Active,BR044,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015532,CUST008819,Home Loan,2261480.98,8.62,240,2018-03-22,2037-12-07,1803421.94,Active,BR004,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015533,CUST007790,Home Loan,2304121.7,11.41,240,2018-10-19,2038-07-06,1600597.1,Default,BR024,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015534,CUST009206,Home Loan,1442311.68,12.18,240,2023-06-10,2043-02-25,1504714.89,Active,BR010,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015535,CUST004877,Personal Loan,86059.81,27.65,60,2020-03-13,2025-02-15,4595.28,Active,BR034,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015536,CUST002575,Personal Loan,69841.88,16.58,60,2019-03-02,2024-02-04,0.0,Closed,BR027,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015537,CUST006742,Home Loan,2297000.4,9.78,240,2020-12-09,2040-08-26,2109698.22,Active,BR009,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015538,CUST004179,Personal Loan,22581.11,15.92,60,2019-03-04,2024-02-06,2287.42,Active,BR041,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015539,CUST006350,Business Loan,2299881.17,16.26,84,2019-09-12,2026-08-06,525156.24,Default,BR034,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015540,CUST008353,Personal Loan,119817.08,17.67,60,2023-04-13,2028-03-17,72119.73,Active,BR045,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015541,CUST005953,Personal Loan,36954.36,16.54,60,2019-12-06,2024-11-09,2860.48,Active,BR003,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015542,CUST003985,Home Loan,1479951.71,9.53,240,2021-12-10,2041-08-27,1195193.86,Active,BR036,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015543,CUST005586,Personal Loan,47200.94,22.62,60,2019-12-20,2024-11-23,0.0,Closed,BR033,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015544,CUST006617,Home Loan,1508005.3,10.22,240,2019-03-21,2038-12-06,1082262.15,Active,BR030,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015545,CUST005683,Business Loan,299602.26,11.37,84,2020-01-22,2026-12-16,123807.23,Active,BR005,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015546,CUST001596,Personal Loan,73903.85,20.8,60,2022-01-03,2026-12-08,33770.73,Active,BR018,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015547,CUST005048,Home Loan,1397985.35,9.72,240,2022-04-14,2041-12-30,1274084.84,Default,BR035,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015548,CUST004894,Vehicle Finance,755008.92,18.32,72,2023-01-09,2028-12-08,466713.15,Active,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015549,CUST007257,Vehicle Finance,262846.73,15.98,72,2019-06-05,2025-05-04,21094.57,Active,BR023,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015550,CUST004642,Business Loan,1332273.79,14.73,84,2020-11-24,2027-10-19,712250.08,Active,BR032,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015551,CUST005643,Vehicle Finance,188405.59,11.02,72,2018-08-03,2024-07-02,7592.7,Active,BR044,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015552,CUST003279,Home Loan,974166.16,8.74,240,2022-02-11,2041-10-29,896065.66,Active,BR015,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015553,CUST005619,Vehicle Finance,759230.33,15.49,72,2022-02-08,2028-01-08,358892.59,Default,BR026,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015554,CUST001309,Business Loan,3156050.99,11.34,84,2021-11-01,2028-09-25,1913849.12,Active,BR040,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015555,CUST002782,Vehicle Finance,91223.87,16.25,72,2019-10-28,2025-09-26,6841.93,Active,BR029,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015556,CUST006667,Personal Loan,9993.04,15.76,60,2021-08-30,2026-08-04,3160.13,Active,BR004,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015557,CUST000385,Vehicle Finance,99430.81,10.44,72,2019-03-05,2025-02-01,7199.04,Active,BR038,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015558,CUST005585,Business Loan,1302732.68,21.86,84,2023-08-03,2030-06-27,1054142.96,Active,BR025,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015559,CUST005067,Personal Loan,13344.75,28.91,60,2023-04-06,2028-03-10,9949.43,Active,BR041,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015560,CUST007884,Personal Loan,14725.5,22.91,60,2021-03-28,2026-03-02,3686.72,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015561,CUST004830,Home Loan,1482097.3,12.15,240,2023-12-19,2043-09-05,1418264.33,Active,BR011,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015562,CUST002619,Home Loan,320727.06,12.39,240,2021-12-25,2041-09-11,255969.85,Active,BR043,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015563,CUST009708,Personal Loan,7387.34,20.87,60,2022-11-01,2027-10-06,4752.68,Active,BR012,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015564,CUST004751,Personal Loan,94876.98,14.16,60,2021-08-06,2026-07-11,35968.96,Active,BR006,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015565,CUST002761,Home Loan,2183670.77,10.98,240,2019-10-02,2039-06-19,1647780.63,Active,BR022,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015566,CUST002750,Home Loan,2905036.98,10.09,240,2022-07-11,2042-03-28,2922570.77,Active,BR021,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015567,CUST005409,Home Loan,1606159.19,11.2,240,2021-06-15,2041-03-02,1470251.4,Active,BR022,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015568,CUST009216,Personal Loan,87376.05,16.76,60,2019-09-30,2024-09-03,0.0,Closed,BR010,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015569,CUST008224,Personal Loan,90916.09,29.29,60,2021-01-09,2025-12-14,23307.72,Active,BR018,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015570,CUST005199,Vehicle Finance,618750.59,16.54,72,2020-06-03,2026-05-03,129563.52,Active,BR048,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015571,CUST009941,Business Loan,2105713.89,13.9,84,2022-11-29,2029-10-23,1455570.64,Active,BR015,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015572,CUST000540,Personal Loan,147829.51,25.95,60,2021-06-14,2026-05-19,61154.32,Active,BR007,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015573,CUST002938,Home Loan,1647183.03,11.9,240,2019-09-25,2039-06-12,1415894.76,Active,BR013,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015574,CUST004885,Vehicle Finance,171928.61,14.19,72,2023-09-01,2029-07-31,148909.93,Active,BR006,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015575,CUST009432,Business Loan,3750900.71,15.18,84,2019-07-08,2026-06-01,602111.46,Default,BR046,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015576,CUST007779,Home Loan,1702619.34,9.45,240,2019-09-23,2039-06-10,1338683.31,Active,BR037,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015577,CUST005094,Vehicle Finance,548007.66,17.1,72,2018-04-07,2024-03-06,0.0,Closed,BR028,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015578,CUST006983,Vehicle Finance,450148.62,13.48,72,2020-01-28,2025-12-27,67742.48,Active,BR020,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015579,CUST008214,Personal Loan,99362.21,26.36,60,2019-06-05,2024-05-09,11661.38,Active,BR049,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015580,CUST004121,Personal Loan,70677.2,27.55,60,2018-07-30,2023-07-04,9217.47,Active,BR033,Surety,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015581,CUST009774,Personal Loan,61649.32,22.56,60,2021-02-01,2026-01-06,20030.8,Active,BR011,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015582,CUST001066,Home Loan,809929.7,9.2,240,2018-10-26,2038-07-13,562087.88,Active,BR039,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015583,CUST002593,Personal Loan,53100.69,14.59,60,2018-01-15,2022-12-20,756.27,Active,BR023,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015584,CUST002555,Business Loan,235934.77,18.62,84,2022-09-10,2029-08-04,185679.45,Active,BR003,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015585,CUST000346,Home Loan,1639043.48,11.94,240,2021-04-13,2040-12-29,1399309.21,Active,BR025,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015586,CUST004911,Business Loan,2181174.34,20.45,84,2022-07-21,2029-06-14,1381381.78,Active,BR049,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015587,CUST000467,Home Loan,612100.41,9.93,240,2018-06-21,2038-03-08,468705.7,Active,BR025,None,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015588,CUST003384,Personal Loan,86509.04,17.28,60,2023-02-18,2028-01-23,62253.08,Default,BR018,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015589,CUST000153,Home Loan,2709700.19,8.73,240,2019-10-26,2039-07-13,2096258.55,Active,BR034,Property,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015590,CUST007482,Vehicle Finance,448065.82,11.96,72,2022-03-21,2028-02-18,257523.07,Active,BR043,Vehicle,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
LOAN0015591,CUST004203,Home Loan,431542.33,9.53,240,2021-10-26,2041-07-13,378044.44,Active,BR001,Cash Deposit,LOAN_ORIGINATION,2026-04-18 13:21:49.035106
